TRADEDATE,close,ret,date_raw,key_rate,inflation,inflation_target
2023-11-15,3215.11,0.0008467215998058,11.2023,15.0,7.48,4.0
2023-11-16,3189.08,-0.0080961460105564,11.2023,15.0,7.48,4.0
2023-11-17,3206.34,0.0054122191980132,11.2023,15.0,7.48,4.0
2023-11-20,3207.36,0.0003181197252941,11.2023,15.0,7.48,4.0
2023-11-21,3218.48,0.0034670258405666,11.2023,15.0,7.48,4.0
2023-11-22,3230.65,0.0037812880614451,11.2023,15.0,7.48,4.0
2023-11-23,3221.05,-0.0029715382353395,11.2023,15.0,7.48,4.0
2023-11-24,3217.76,-0.0010214060632401,11.2023,15.0,7.48,4.0
2023-11-27,3191.05,-0.0083008055293123,11.2023,15.0,7.48,4.0
2023-11-28,3196.36,0.0016640290813367,11.2023,15.0,7.48,4.0
2023-11-29,3173.52,-0.007145628152023,11.2023,15.0,7.48,4.0
2023-11-30,3165.79,-0.0024357810885073,11.2023,15.0,7.48,4.0
2023-12-01,3142.29,-0.0074231076603312,12.2023,16.0,7.42,4.0
2023-12-04,3114.41,-0.0088725101756999,12.2023,16.0,7.42,4.0
2023-12-05,3129.33,0.004790634502201,12.2023,16.0,7.42,4.0
2023-12-06,3079.5,-0.0159235363480361,12.2023,16.0,7.42,4.0
2023-12-07,3073.63,-0.001906153596363,12.2023,16.0,7.42,4.0
2023-12-08,3079.99,0.0020692145769007,12.2023,16.0,7.42,4.0
2023-12-11,3026.17,-0.0174740827080606,12.2023,16.0,7.42,4.0
2023-12-12,3019.89,-0.0020752304067518,12.2023,16.0,7.42,4.0
2023-12-13,3032.22,0.0040829301729532,12.2023,16.0,7.42,4.0
2023-12-14,3008.84,-0.0077105223235779,12.2023,16.0,7.42,4.0
2023-12-15,3033.89,0.0083254676220734,12.2023,16.0,7.42,4.0
2023-12-18,3076.26,0.0139655689560269,12.2023,16.0,7.42,4.0
2023-12-19,3083.64,0.0023990169881609,12.2023,16.0,7.42,4.0
2023-12-20,3104.66,0.0068166193200243,12.2023,16.0,7.42,4.0
2023-12-21,3073.57,-0.0100139789864267,12.2023,16.0,7.42,4.0
2023-12-22,3092.58,0.0061849900929538,12.2023,16.0,7.42,4.0
2023-12-25,3099.02,0.0020824036888293,12.2023,16.0,7.42,4.0
2023-12-26,3094.72,-0.0013875354144213,12.2023,16.0,7.42,4.0
2023-12-27,3097.49,0.0008950728983558,12.2023,16.0,7.42,4.0
2023-12-28,3101.99,0.0014527891938311,12.2023,16.0,7.42,4.0
2023-12-29,3099.11,-0.0009284362618834,12.2023,16.0,7.42,4.0
2024-01-03,3130.23,0.0100415925862586,1.2024,16.0,7.44,4.0
2024-01-04,3136.07,0.0018656776019654,1.2024,16.0,7.44,4.0
2024-01-05,3136.37,9.5661130012914e-05,1.2024,16.0,7.44,4.0
2024-01-08,3158.58,0.0070814349072334,1.2024,16.0,7.44,4.0
2024-01-09,3155.55,-0.000959291833672,1.2024,16.0,7.44,4.0
2024-01-10,3164.7,0.0028996529923466,1.2024,16.0,7.44,4.0
2024-01-11,3181.25,0.0052295636237242,1.2024,16.0,7.44,4.0
2024-01-12,3185.22,0.0012479371316305,1.2024,16.0,7.44,4.0
2024-01-15,3184.88,-0.0001067430193203,1.2024,16.0,7.44,4.0
2024-01-16,3179.45,-0.0017049307980206,1.2024,16.0,7.44,4.0
2024-01-17,3185.23,0.0018179244837943,1.2024,16.0,7.44,4.0
2024-01-18,3178.85,-0.0020029950741391,1.2024,16.0,7.44,4.0
2024-01-19,3166.37,-0.0039259480629787,1.2024,16.0,7.44,4.0
2024-01-22,3172.15,0.0018254341722541,1.2024,16.0,7.44,4.0
2024-01-23,3175.74,0.0011317245401383,1.2024,16.0,7.44,4.0
2024-01-24,3162.41,-0.0041974468942671,1.2024,16.0,7.44,4.0
2024-01-25,3157.74,-0.0014767218671836,1.2024,16.0,7.44,4.0
2024-01-26,3163.21,0.0017322515469926,1.2024,16.0,7.44,4.0
2024-01-29,3176.61,0.0042362030974865,1.2024,16.0,7.44,4.0
2024-01-30,3196.08,0.0061291754417445,1.2024,16.0,7.44,4.0
2024-01-31,3214.19,0.0056663162373908,1.2024,16.0,7.44,4.0
2024-02-01,3229.89,0.0048845898966769,2.2024,16.0,7.69,4.0
2024-02-02,3226.35,-0.0010960125577031,2.2024,16.0,7.69,4.0
2024-02-05,3226.79,0.000136377020472,2.2024,16.0,7.69,4.0
2024-02-06,3238.4,0.0035980029688948,2.2024,16.0,7.69,4.0
2024-02-07,3256.58,0.0056138833992094,2.2024,16.0,7.69,4.0
2024-02-08,3241.81,-0.0045354328774358,2.2024,16.0,7.69,4.0
2024-02-09,3242.38,0.0001758277011916,2.2024,16.0,7.69,4.0
2024-02-12,3248.5,0.0018875023902193,2.2024,16.0,7.69,4.0
2024-02-13,3254.6,0.0018777897491148,2.2024,16.0,7.69,4.0
2024-02-14,3258.14,0.0010876912677439,2.2024,16.0,7.69,4.0
2024-02-15,3265.63,0.0022988576304272,2.2024,16.0,7.69,4.0
2024-02-16,3242.48,-0.0070889843613637,2.2024,16.0,7.69,4.0
2024-02-19,3244.56,0.0006414842959709,2.2024,16.0,7.69,4.0
2024-02-20,3207.49,-0.0114252780037972,2.2024,16.0,7.69,4.0
2024-02-21,3139.5,-0.0211972601629311,2.2024,16.0,7.69,4.0
2024-02-22,3142.3,0.000891861761427,2.2024,16.0,7.69,4.0
2024-02-26,3213.17,0.0225535435827259,2.2024,16.0,7.69,4.0
2024-02-27,3208.99,-0.0013008959999004,2.2024,16.0,7.69,4.0
2024-02-28,3227.05,0.0056279390088471,2.2024,16.0,7.69,4.0
2024-02-29,3256.8,0.0092189460962799,2.2024,16.0,7.69,4.0
2024-03-01,3266.66,0.0030275116678948,3.2024,16.0,7.72,4.0
2024-03-04,3296.75,0.0092112432882516,3.2024,16.0,7.72,4.0
2024-03-05,3300.89,0.001255782209752,3.2024,16.0,7.72,4.0
2024-03-06,3310.58,0.002935571921512,3.2024,16.0,7.72,4.0
2024-03-07,3315.68,0.0015405155592072,3.2024,16.0,7.72,4.0
2024-03-11,3320.31,0.0013963953095594,3.2024,16.0,7.72,4.0
2024-03-12,3332.6,0.0037014616105122,3.2024,16.0,7.72,4.0
2024-03-13,3320.68,-0.0035767868931164,3.2024,16.0,7.72,4.0
2024-03-14,3297.0,-0.0071310695399736,3.2024,16.0,7.72,4.0
2024-03-15,3300.07,0.0009311495298756,3.2024,16.0,7.72,4.0
2024-03-18,3296.3,-0.0011424000096967,3.2024,16.0,7.72,4.0
2024-03-19,3264.97,-0.0095045960622517,3.2024,16.0,7.72,4.0
2024-03-20,3267.1,0.0006523796543307,3.2024,16.0,7.72,4.0
2024-03-21,3286.69,0.0059961433687367,3.2024,16.0,7.72,4.0
2024-03-22,3273.49,-0.0040161986679608,3.2024,16.0,7.72,4.0
2024-03-25,3281.63,0.0024866426963272,3.2024,16.0,7.72,4.0
2024-03-26,3285.54,0.0011914810627644,3.2024,16.0,7.72,4.0
2024-03-27,3304.09,0.005645951654827,3.2024,16.0,7.72,4.0
2024-03-28,3312.77,0.0026270470840685,3.2024,16.0,7.72,4.0
2024-03-29,3332.53,0.0059647968316545,3.2024,16.0,7.72,4.0
2024-04-01,3363.29,0.0092302244841004,4.2024,16.0,7.84,4.0
2024-04-02,3371.29,0.0023786233122924,4.2024,16.0,7.84,4.0
